"","1","2","3","4"
"摩登",0.000216626049282426,0,0,0
"摸熟",0.000216626049282426,0,0,0
"撇嘴",5.41565123206066e-05,6.43956468542727e-05,0,0
"撈出",0.000108313024641213,0,0,0
"撈起",0.000108313024641213,0,0,0
"撐不住",4.49539668864169e-05,2.67266082348409e-05,5.10250183524519e-05,0
"撒腿",0.000108313024641213,0,0,0
"撒起",0.000108313024641213,0,0,0
"撕",0.000324939073923639,0,0,0
"撚",6.74309503296253e-05,2.67266082348409e-05,0,5.18505214915165e-05
"撞",2.24769834432084e-05,8.01798247045226e-05,0,5.18505214915165e-05
"撥給",0.000108313024641213,0,0,0
"撮",5.41565123206066e-05,0,6.14703712810425e-05,0
"撲",5.41565123206066e-05,0.000257582587417091,0,0
"撲嗤",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"撲通",4.49539668864169e-05,5.34532164696817e-05,5.10250183524519e-05,0
"撳",6.74309503296253e-05,2.67266082348409e-05,0,7.77757822372747e-05
"擁來",0.000108313024641213,0,0,0
"擄",5.41565123206066e-05,0,6.14703712810425e-05,0
"擋",0.000216626049282426,0,0,0
"操心",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"操著",0.000108313024641213,0,0,0
"擎出",0.000108313024641213,0,0,0
"擎著",4.49539668864169e-05,2.67266082348409e-05,2.5512509176226e-05,0
"擔下",0.000108313024641213,0,0,0
"擔不起",0.000108313024641213,0,0,0
"擔了",0.000108313024641213,0,0,0
"擔著",0.000108313024641213,0,0,0
"據說",5.41565123206066e-05,0,6.14703712810425e-05,0
"擠",4.49539668864169e-05,2.67266082348409e-05,0.00012756254588113,0
"擠上",0.000108313024641213,0,0,0
"擠著眼",0.000108313024641213,0,0,0
"擦",8.99079337728337e-05,0,0.000102050036704904,5.18505214915165e-05
"擰",2.24769834432084e-05,5.34532164696817e-05,0,5.18505214915165e-05
"擱不住",5.41565123206066e-05,0,6.14703712810425e-05,0
"擲",6.74309503296253e-05,0,2.5512509176226e-05,2.59252607457582e-05
"擺",4.49539668864169e-05,0,2.5512509176226e-05,2.59252607457582e-05
"擺設",0.000108313024641213,0,0,0
"攀",5.41565123206066e-05,0,6.14703712810425e-05,0
"攔住",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"攙",5.41565123206066e-05,0.000128791293708545,0,0
"攜",0.000108313024641213,0,0,0
"攢下",0.000216626049282426,0,0,0
"攢花",0.000108313024641213,0,0,0
"攤",0.000216626049282426,0,0,0
"攤子",5.41565123206066e-05,0,6.14703712810425e-05,0
"攪",8.99079337728337e-05,5.34532164696817e-05,2.5512509176226e-05,0
"攪擾",0.000216626049282426,0,0,0
"支",2.24769834432084e-05,0,5.10250183524519e-05,2.59252607457582e-05
"支會",0.000216626049282426,0,0,0
"支著",5.41565123206066e-05,0,6.14703712810425e-05,0
"收",5.41565123206066e-05,0,0.000122940742562085,0
"收入",5.41565123206066e-05,0,6.14703712810425e-05,0
"收容",5.41565123206066e-05,6.43956468542727e-05,0,0
"收拾",0.000270782561603033,0.000128791293708545,0,0
"收服",0.000108313024641213,0,0,0
"收羅",0.000108313024641213,0,0,0
"收起",0.000108313024641213,0,0,0
"改",2.24769834432084e-05,5.34532164696817e-05,0,5.18505214915165e-05
"改不了",5.41565123206066e-05,6.43956468542727e-05,0,0
"改天再來",0.000108313024641213,0,0,0
"改過",0.000108313024641213,0,0,0
"放出",5.41565123206066e-05,0,6.14703712810425e-05,0
"放心",6.74309503296253e-05,5.34532164696817e-05,0,0.000155551564474549
"放膽",0.000108313024641213,0,0,0
"故",0.000108313024641213,0,0,0
"故事",6.74309503296253e-05,0.000187086257643886,0.00012756254588113,0
"救命",0.000108313024641213,0,0,0
"敗壞",0.000108313024641213,0,0,0
"教你",0.000216626049282426,0,0,0
"教堂",0.000216626049282426,0,0,0
"教書",5.41565123206066e-05,0,0,0.000124929727028546
"教會",5.41565123206066e-05,0,0,0.000249859454057093
"教育",0.00016246953696182,0,0,6.24648635142732e-05
"敢",2.24769834432084e-05,8.01798247045226e-05,7.65375275286778e-05,0
"敢怒而不敢言",0.000216626049282426,0,0,0
"敢情",5.41565123206066e-05,0,6.14703712810425e-05,0
"散",0.000108313024641213,6.43956468542727e-05,0,0
"敲門",0.000216626049282426,0,0,0
"整個",4.49539668864169e-05,0.000133633041174204,0,0.000103701042983033
"整天",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"整理",5.41565123206066e-05,0,6.14703712810425e-05,0
"整頓",5.41565123206066e-05,6.43956468542727e-05,0,0
"敵意",0.000108313024641213,0,0,0
"敷衍",0.000270782561603033,0.000128791293708545,0,0
"數一數二",0.000216626049282426,0,0,0
"數落",0.000108313024641213,0,6.14703712810425e-05,0
"文法",0.000216626049282426,0,0,0
"文與",0.000108313024641213,0,0,0
"文說",0.000433252098564852,0,0,0
"斑斕",0.000108313024641213,0,0,0
"斑竹",0.000108313024641213,0,0,0
"斜倚",0.000324939073923639,0,0,0
"斯斯文文",0.000108313024641213,6.43956468542727e-05,0,0
"新娘子",5.41565123206066e-05,0,0.000307351856405213,0
"新擬",0.000108313024641213,0,0,0
"新春",0.000108313024641213,0,0,0
"新添",5.41565123206066e-05,0,0,6.24648635142732e-05
"新生",0.000108313024641213,0,0,0
"新的人",0.000108313024641213,0,0,0
"新聞記者",0.000108313024641213,0,0,0
"斷",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"方",5.41565123206066e-05,0,0,6.24648635142732e-05
"方式",0.000108313024641213,0,0,0
"方得",0.000108313024641213,0,0,0
"方散",0.000108313024641213,0,0,0
"方法",5.41565123206066e-05,0,0,6.24648635142732e-05
"方笑道",0.000216626049282426,0,0,0
"方道",4.49539668864169e-05,0,2.5512509176226e-05,7.77757822372747e-05
"旁觀者",0.000108313024641213,0,0,0
"旁邊",2.24769834432084e-05,0,0.000102050036704904,5.18505214915165e-05
"既",6.74309503296253e-05,8.01798247045226e-05,5.10250183524519e-05,0
"既然",4.49539668864169e-05,5.34532164696817e-05,7.65375275286778e-05,0
"既睜著眼",0.000108313024641213,0,0,0
"日光",0.000108313024641213,0,0,0
"日報",0.000108313024641213,0,0,0
"日子",4.49539668864169e-05,0,0.00012756254588113,5.18505214915165e-05
"日落",0.000108313024641213,0,0,0
"早下",0.000108313024641213,0,0,0
"早來",0.000108313024641213,0,0,0
"早慣",0.000108313024641213,0,0,0
"早早",4.49539668864169e-05,2.67266082348409e-05,0.000102050036704904,0
"早有",0.000108313024641213,0,0,0
"早期",5.41565123206066e-05,0,6.14703712810425e-05,0
"早生",0.000216626049282426,0,0,0
"早瘦",0.000108313024641213,0,0,0
"早稻田",0.000216626049282426,0,0,0
"早累",0.000108313024641213,0,0,0
"早給",0.000324939073923639,0,6.14703712810425e-05,0
"早著",0.000108313024641213,0,0,0
"早飯",4.49539668864169e-05,2.67266082348409e-05,2.5512509176226e-05,0
"明年",0.00016246953696182,0,6.14703712810425e-05,0
"明明",0.000216626049282426,0,0,0
"明晰",5.41565123206066e-05,0,6.14703712810425e-05,0
"明白人",5.41565123206066e-05,0,6.14703712810425e-05,0
"明知故問",0.000108313024641213,0,0,0
"明路",0.000108313024641213,0,0,0
"星",5.41565123206066e-05,0,0.00024588148512417,0
"星星之火",0.000108313024641213,0,0,0
"春",5.41565123206066e-05,0,0.000184411113843128,0
"春假",0.000108313024641213,0,0,0
"春天",0.000108313024641213,0,0,6.24648635142732e-05
"是否",0.000108313024641213,0.000128791293708545,0,0
"是礙",0.000108313024641213,0,0,0
"是給",5.41565123206066e-05,0,6.14703712810425e-05,0
"是誰",0.000108313024641213,0,6.14703712810425e-05,0
"時代",0.000216626049282426,6.43956468542727e-05,0,0
"時局",2.24769834432084e-05,0,2.5512509176226e-05,2.59252607457582e-05
"時彈",0.000216626049282426,0,0,0
"時時",5.41565123206066e-05,0,6.14703712810425e-05,0
"時而",4.49539668864169e-05,0,2.5512509176226e-05,5.18505214915165e-05
"時辰",0.000108313024641213,0,0,0
"時間",8.99079337728337e-05,8.01798247045226e-05,0,7.77757822372747e-05
"時髦",0.000108313024641213,0.000128791293708545,0,0
"時點",0.000108313024641213,0,0,0
"晃動",0.000108313024641213,0,0,0
"晚宴",0.000108313024641213,0,0,0
"晚飯",2.24769834432084e-05,2.67266082348409e-05,0,0.000103701042983033
"晚餐",0.000649878147847279,0,0,0
"晚香玉",0.000108313024641213,0,0,0
"晨衣",0.000108313024641213,0,0,0
"普天下",0.000324939073923639,0,0,0
"普通",0.00016246953696182,0,0,6.24648635142732e-05
"景泰藍",5.41565123206066e-05,0,0,6.24648635142732e-05
"晶亮",5.41565123206066e-05,6.43956468542727e-05,0,0
"暑",5.41565123206066e-05,0,6.14703712810425e-05,0
"暗想",0.000108313024641213,0,0,0
"暗暗",0.000433252098564852,0,0,0
"暗自",5.41565123206066e-05,0,6.14703712810425e-05,0
"暗處",5.41565123206066e-05,6.43956468542727e-05,0,0
"暗道",0.000108313024641213,0,0,0
"暫時",6.74309503296253e-05,2.67266082348409e-05,0,2.59252607457582e-05
"暮色蒼茫",0.000108313024641213,0,0,0
"暴躁",5.41565123206066e-05,0,6.14703712810425e-05,0
"曆",8.99079337728337e-05,5.34532164696817e-05,0,2.59252607457582e-05
"曉得",2.24769834432084e-05,0,5.10250183524519e-05,7.77757822372747e-05
"曉露",0.000108313024641213,0,0,0
"曬太陽",0.000108313024641213,0,0,0
"曬黑",0.000108313024641213,0,0,0
"更加",5.41565123206066e-05,0,0,6.24648635142732e-05
"更換",0.000108313024641213,0,0,0
"更是",6.74309503296253e-05,8.01798247045226e-05,2.5512509176226e-05,0
"更深",0.000216626049282426,0,6.14703712810425e-05,0
"更覺",0.000108313024641213,0,0,0
"更高",0.000108313024641213,0,0,0
"書呆子",0.000108313024641213,0,0,0
"書念",0.000108313024641213,0,0,0
"書房",0.000216626049282426,0,0.000122940742562085,0
"書桌",5.41565123206066e-05,0,0,0.000124929727028546
"書生",0.000108313024641213,0,0,0
"替人",0.000108313024641213,0,0,0
"替工",0.000108313024641213,0,0,0
"最初",5.41565123206066e-05,0,6.14703712810425e-05,0
"最該",0.000108313024641213,0,0,0
"最近",0.00016246953696182,0.000128791293708545,0,0
"最高層",0.000108313024641213,0,0,0
"會來",0.000108313024641213,0,0,0
"會晤",2.24769834432084e-05,0,2.5512509176226e-05,2.59252607457582e-05
"會講",0.000108313024641213,0,0,0
"月份牌",0.000108313024641213,0,0,0
"月光",2.24769834432084e-05,5.34532164696817e-05,2.5512509176226e-05,0
"月白色",0.000216626049282426,0,0,0
"有名",0.00016246953696182,0.000128791293708545,0,0
"有大",0.000108313024641213,0,0,0
"有客",0.000108313024641213,0,0,0
"有心",0.000108313024641213,0,0,6.24648635142732e-05
"有意",2.24769834432084e-05,8.01798247045226e-05,0,5.18505214915165e-05
"有意思",5.41565123206066e-05,0,0.000122940742562085,0
"有所不知",0.000108313024641213,0,0,0
"有時候",2.24769834432084e-05,0,2.5512509176226e-05,0.000129626303728791
"有狗",0.000108313024641213,0,0,0
"有生",0.000108313024641213,0,0,0
"有用",0.000108313024641213,0,0,0
"有的是",0.000216626049282426,0,0,0
"有聲有色",5.41565123206066e-05,0,6.14703712810425e-05,0
"有趣",0.000108313024641213,0,0,0
"有點像",5.41565123206066e-05,0,0,6.24648635142732e-05
"服",0.000216626049282426,0,0,0
"服侍",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"服剝",0.000108313024641213,0,0,0
"服帖",0.000216626049282426,0,0,0
"朗朗",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"望一望",0.000108313024641213,0,0,0
"望出去",5.41565123206066e-05,0,6.14703712810425e-05,0
"望海",0.000108313024641213,0,0,0
"望見",0.00016246953696182,0,6.14703712810425e-05,0
"朝",4.49539668864169e-05,5.34532164696817e-05,0,0.000103701042983033
"木屐",0.00016246953696182,6.43956468542727e-05,0,0
"木頭",5.41565123206066e-05,0,0,6.24648635142732e-05
"未",0.000112384917216042,0,5.10250183524519e-05,5.18505214915165e-05
"未來",0.000108313024641213,0,0,0.000124929727028546
"未免",5.41565123206066e-05,0,0,6.24648635142732e-05
"未可知",0.000108313024641213,0,0,0
"末了",0.000108313024641213,0,6.14703712810425e-05,0
"末子",0.000216626049282426,0,0,0
"本人",0.000433252098564852,0,0,0
"本來面目",0.000108313024641213,0,0,0
"本家",0.000108313024641213,0,0,0
"本領",8.99079337728337e-05,2.67266082348409e-05,2.5512509176226e-05,0
"朱漆",0.000216626049282426,0,0,0
"朵",5.41565123206066e-05,0,6.14703712810425e-05,0
"杏仁露",0.000108313024641213,0,0,0
"材料",0.000108313024641213,0,0,0
"杜維支",0.000108313024641213,0,0,0
"杜鵑",0.000108313024641213,0,0,0
"杜鵑花",0.000433252098564852,0,0,0
"杯中",5.41565123206066e-05,0,0,6.24648635142732e-05
"東方",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"東方人",0.000216626049282426,0,0,0
"東窗事發",0.000108313024641213,0,0,0
"松木",0.000216626049282426,0,0,0
"板",5.41565123206066e-05,6.43956468542727e-05,0,0
"枕頭",0.00016246953696182,0,0.000307351856405213,0
"林中",0.000108313024641213,0,0,0
"果汁",0.000108313024641213,0,0,0
"枝節",0.000108313024641213,0,0,0
"枝頭",0.000108313024641213,0,0,0
"柄",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"柏油",5.41565123206066e-05,0,0,6.24648635142732e-05
"某種",0.000108313024641213,0.000128791293708545,0,0
"染過",0.000108313024641213,0,0,0
"柔滑",0.000108313024641213,0,0,0
"柔聲道",0.000216626049282426,0,0,0
"查出",5.41565123206066e-05,0,6.14703712810425e-05,0
"查出來",0.000108313024641213,0,0,0
"柳條",0.000216626049282426,0,0,0
"柵欄",0.000108313024641213,0,0,0
"校長",0.000108313024641213,0,0.000122940742562085,0
"根據",0.000108313024641213,0,0,0
"格力",0.000216626049282426,0,0,0
"格外",0.000108313024641213,0,0,0.000124929727028546
"格格",6.74309503296253e-05,5.34532164696817e-05,7.65375275286778e-05,0
"格格笑",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"栽",5.41565123206066e-05,6.43956468542727e-05,0,0
"桃子",5.41565123206066e-05,0,0,6.24648635142732e-05
"桃紅",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"框",0.000108313024641213,0,0,0
"桑",0.000108313024641213,0,0,0
"桶口",0.000108313024641213,0,0,0
"梁太太",0.0164635797454644,0,0,0
"梁季騰",0.000216626049282426,0,0,0
"梁宅",0.000324939073923639,0,0,0
"梁家",0.000324939073923639,0,0,0
"梅",0.000108313024641213,0,0,0
"梅花",0.000108313024641213,0,0,0
"條紋",0.000108313024641213,0,0,0
"梳",5.41565123206066e-05,0,6.14703712810425e-05,0
"梳妝",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"梳洗",5.41565123206066e-05,6.43956468542727e-05,0,0
"梳頭",0.000108313024641213,0,0,0.000124929727028546
"棉紙",0.000433252098564852,0,0,0
"棉袍",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"棉襖",0.000108313024641213,0,0,0
"棕櫚",0.000108313024641213,0,0,0
"棲在",0.000108313024641213,0,0,0
"棺材",0.000108313024641213,0,0,0
"椅墊",5.41565123206066e-05,0,0,6.24648635142732e-05
"椅子",4.49539668864169e-05,0,0.000280637600938485,0.000155551564474549
"椅靠",0.000216626049282426,0,0,0
"極",0.000216626049282426,0,0,0
"極了",0.000108313024641213,0,0,0
"極其",5.41565123206066e-05,0,0,0.000312324317571366
"極少",0.000108313024641213,0,0,0
"極深的",0.000216626049282426,0,0,0
"極為",5.41565123206066e-05,0,0,6.24648635142732e-05
"極端",0.000108313024641213,0,0,0
"榴蓮",0.000108313024641213,0,0,0
"構造",0.000108313024641213,0,0,0
"樂得",0.000216626049282426,0,6.14703712810425e-05,0
"樂聲",0.000108313024641213,0,0,0
"樓",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"樓下",0.000157338884102459,0.000106906432939363,0,5.18505214915165e-05
"樓頭",0.000108313024641213,0,0,0
"標准",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"模仿",0.000108313024641213,0,0,0
"模模糊糊",0.000108313024641213,0,0,0
"樹椏",0.000108313024641213,0,0,0
"樽",0.000108313024641213,0,0,0
"橄欖色",0.000108313024641213,0,0,0
"橙紅色",0.000108313024641213,0,0,0
"機會",0.00029220078476171,0.000133633041174204,0,0.000103701042983033
"機靈",5.41565123206066e-05,6.43956468542727e-05,0,0
"橫截里",0.000108313024641213,0,0,0
"橫擱",5.41565123206066e-05,6.43956468542727e-05,0,0
"橫穿過",0.000108313024641213,0,0,0
"檀香山",0.000216626049282426,0,0,0
"檸檬汁",0.000108313024641213,0,0,0
"櫥",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"權利",5.41565123206066e-05,0,0,0.00018739459054282
"欠",4.49539668864169e-05,0,0.000102050036704904,5.18505214915165e-05
"次數",0.000108313024641213,0,0,0
"次日",2.24769834432084e-05,0,5.10250183524519e-05,5.18505214915165e-05
"欲",4.49539668864169e-05,5.34532164696817e-05,2.5512509176226e-05,0
"款式",5.41565123206066e-05,0.000128791293708545,0,0
"款款",5.41565123206066e-05,0,0.000122940742562085,0
"歇",0.000112384917216042,5.34532164696817e-05,5.10250183524519e-05,0
"歇歇",5.41565123206066e-05,6.43956468542727e-05,0,0
"歌",4.49539668864169e-05,5.34532164696817e-05,0,2.59252607457582e-05
"歌劇",5.41565123206066e-05,0,0,6.24648635142732e-05
"歐美",0.000108313024641213,0,0,0
"歡喜",0.000216626049282426,0,0,0
"歡娛",0.000216626049282426,0,0,0
"正像",0.000216626049282426,0,0,0
"正因",0.000216626049282426,0,0,0
"正奏",0.000108313024641213,0,0,0
"正式",6.74309503296253e-05,2.67266082348409e-05,2.5512509176226e-05,0
"正待",0.000108313024641213,0,6.14703712810425e-05,0
"正待分",0.000108313024641213,0,0,0
"正是",5.41565123206066e-05,0,0,0.000124929727028546
"正照",0.000108313024641213,0,0,0
"正眼",0.000108313024641213,0,0,6.24648635142732e-05
"正經",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"正與盧",0.000216626049282426,0,0,0
"正要",4.49539668864169e-05,0,5.10250183524519e-05,2.59252607457582e-05
"武俠小說",0.000108313024641213,0,0,0
"歪歪斜斜",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"歪纏",0.000216626049282426,0,0,0
"歲數",0.000216626049282426,0,0,0
"歸心似箭",5.41565123206066e-05,0,0,6.24648635142732e-05
"死",0.000157338884102459,0.000427625731757454,0.00025512509176226,0
"死了心",5.41565123206066e-05,0,6.14703712810425e-05,0
"死心塌地",5.41565123206066e-05,0,6.14703712810425e-05,0
"殖民地",0.000324939073923639,0,0,0
"殷勤",5.41565123206066e-05,0,0,6.24648635142732e-05
"殺",5.41565123206066e-05,0.000128791293708545,0,0
"殺將",0.000108313024641213,0,0,0
"殺氣騰騰",0.000108313024641213,0,0,0
"毀了",5.41565123206066e-05,0,0,6.24648635142732e-05
"每人",0.000108313024641213,0,6.14703712810425e-05,0
"每個",0.000216626049282426,0,0,0
"每天",2.24769834432084e-05,8.01798247045226e-05,0,0.000103701042983033
"每逢",0.000108313024641213,0,6.14703712810425e-05,0
"毒日頭",0.000216626049282426,0,0,0
"比你早",0.000216626049282426,0,0,0
"比初",0.000216626049282426,0,0,0
"比周",0.000216626049282426,0,0,0
"比花還",0.000108313024641213,0,0,0
"比起",5.41565123206066e-05,6.43956468542727e-05,0,0
"毛",5.41565123206066e-05,0,0.000122940742562085,0
"毛巾",0.000216626049282426,0,0,0.000312324317571366
"毛病",5.41565123206066e-05,6.43956468542727e-05,0,0
"毛織品",0.000108313024641213,0,0,0
"毛茸茸",5.41565123206066e-05,0,6.14703712810425e-05,0
"毛躁",0.000324939073923639,0,0,0
"毫不介意",0.000108313024641213,0,0,0
"毯子",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"氣也",0.000108313024641213,0,0,0
"氣平",0.000108313024641213,0,0,0
"氣得",4.49539668864169e-05,2.67266082348409e-05,2.5512509176226e-05,0
"氣急",0.000108313024641213,0,0,0
"氣死",0.000108313024641213,0,6.14703712810425e-05,0
"氣氛",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"氣紫",0.000108313024641213,0,0,0
"氣象",0.000216626049282426,0,0,0
"水中",5.41565123206066e-05,0,0,6.24648635142732e-05
"水兵",0.000324939073923639,0,0,0
